Name,Measure,Measure Info,Geo Place Name,Time Period,Start_Date,Data Value
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City - Astoria,Summer 2017,06/01/2017,10.23
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side (CD8),Annual Average 2016,12/31/2015,9.1
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side (CD8),Summer 2021,06/01/2021,8.9
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem (CD10),Annual Average 2015,01/01/2015,9.29
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem (CD10),Annual Average 2020,01/01/2020,6.36
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights and Inwood (CD12),Annual Average 2009,12/01/2008,11.55
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights and Inwood (CD12),Annual Average 2011,12/01/2010,11.13
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights and Inwood (CD12),Summer 2014,06/01/2014,8.94
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights and Inwood (CD12),Winter 2018-19,12/01/2018,7.84
Fine particles (PM 2.5),Mean,mcg/m3,Borough Park (CD12),Winter 2018-19,12/01/2018,6.97
Fine particles (PM 2.5),Mean,mcg/m3,Kingsbridge - Riverdale,Annual Average 2017,01/01/2017,7.41
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights,Annual Average 2021,01/01/2021,6.86
Fine particles (PM 2.5),Mean,mcg/m3,Port Richmond,Summer 2009,06/01/2009,10.75
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City - Astoria,Annual Average 2013,12/01/2012,9.6
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem (CD10),Winter 2017-18,12/01/2017,8.39
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights and Inwood (CD12),Winter 2013-14,12/01/2013,12.91
Fine particles (PM 2.5),Mean,mcg/m3,Borough Park (CD12),Annual Average 2019,01/01/2019,6.37
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side (CD8),Summer 2016,06/01/2016,9.68
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side (CD8),Summer 2015,06/01/2015,10.96
Nitrogen dioxide (NO2),Mean,ppb,Ridgewood and Maspeth (CD5),Annual Average 2017,01/01/2017,18.8
Nitrogen dioxide (NO2),Mean,ppb,Ridgewood and Maspeth (CD5),Annual Average 2021,01/01/2021,17.51
Nitrogen dioxide (NO2),Mean,ppb,Fresh Meadows,Winter 2013-14,12/01/2013,27.13
Nitrogen dioxide (NO2),Mean,ppb,Chelsea - Clinton,Winter 2008-09,12/01/2008,44.2
Nitrogen dioxide (NO2),Mean,ppb,Northeast Bronx,Annual Average 2012,12/01/2011,20.02
Fine particles (PM 2.5),Mean,mcg/m3,Ridgewood and Maspeth (CD5),Annual Average 2017,01/01/2017,7.67
Fine particles (PM 2.5),Mean,mcg/m3,Ridgewood and Maspeth (CD5),Annual Average 2021,01/01/2021,6.96
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem - Morningside Heights,Annual Average 2014,12/01/2013,9.73
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem - Morningside Heights,Summer 2018,06/01/2018,8.9
Fine particles (PM 2.5),Mean,mcg/m3,Fordham and University Heights (CD5),Annual Average 2020,01/01/2020,6.21
Fine particles (PM 2.5),Mean,mcg/m3,Midtown (CD5),Annual Average 2015,01/01/2015,12.28
Fine particles (PM 2.5),Mean,mcg/m3,Midtown (CD5),Annual Average 2020,01/01/2020,9.24
Fine particles (PM 2.5),Mean,mcg/m3,Fresh Meadows,Winter 2010-11,12/01/2010,12.14
Fine particles (PM 2.5),Mean,mcg/m3,Fresh Meadows,Summer 2009,06/01/2009,10.09
Fine particles (PM 2.5),Mean,mcg/m3,Fresh Meadows,Annual Average 2017,01/01/2017,7.05
Fine particles (PM 2.5),Mean,mcg/m3,Chelsea - Clinton,Annual Average 2021,01/01/2021,8.44
Fine particles (PM 2.5),Mean,mcg/m3,Brownsville (CD16),Winter 2014-15,12/01/2014,9.21
Fine particles (PM 2.5),Mean,mcg/m3,Brownsville (CD16),Annual Average 2017,01/01/2017,7.62
Fine particles (PM 2.5),Mean,mcg/m3,Brownsville (CD16),Annual Average 2021,01/01/2021,6.52
Fine particles (PM 2.5),Mean,mcg/m3,Ridgewood and Maspeth (CD5),Winter 2014-15,12/01/2014,9.45
Fine particles (PM 2.5),Mean,mcg/m3,Ridgewood and Maspeth (CD5),Winter 2010-11,12/01/2010,12.61
Fine particles (PM 2.5),Mean,mcg/m3,Brownsville (CD16),Annual Average 2009,12/01/2008,10.78
Fine particles (PM 2.5),Mean,mcg/m3,Queens Village (CD13),Annual Average 2014,12/01/2013,8.03
Fine particles (PM 2.5),Mean,mcg/m3,Queens Village (CD13),Summer 2018,06/01/2018,8.07
Fine particles (PM 2.5),Mean,mcg/m3,Queens Village (CD13),Summer 2017,06/01/2017,8.36
Fine particles (PM 2.5),Mean,mcg/m3,Queens Village (CD13),Winter 2016-17,12/01/2016,7.72
Fine particles (PM 2.5),Mean,mcg/m3,Queens Village (CD13),Summer 2020,06/01/2020,6.58
Nitrogen dioxide (NO2),Mean,ppb,Coney Island (CD13),Summer 2017,06/01/2017,9.7
Nitrogen dioxide (NO2),Mean,ppb,Coney Island (CD13),Summer 2018,06/01/2018,8.38
Nitrogen dioxide (NO2),Mean,ppb,Coney Island (CD13),Winter 2016-17,12/01/2016,22.23
Nitrogen dioxide (NO2),Mean,ppb,Sheepshead Bay (CD15),Winter 2016-17,12/01/2016,23.61
Nitrogen dioxide (NO2),Mean,ppb,Sheepshead Bay (CD15),Summer 2018,06/01/2018,9.27
Nitrogen dioxide (NO2),Mean,ppb,Sheepshead Bay (CD15),Summer 2017,06/01/2017,10.99
Nitrogen dioxide (NO2),Mean,ppb,Sheepshead Bay (CD15),Summer 2020,06/01/2020,9.08
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island (CD13),Winter 2016-17,12/01/2016,7.31
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island (CD13),Summer 2020,06/01/2020,6.54
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island (CD13),Summer 2018,06/01/2018,7.83
Nitrogen dioxide (NO2),Mean,ppb,Coney Island (CD13),Annual Average 2018,01/01/2018,13.63
Nitrogen dioxide (NO2),Mean,ppb,Queens Village (CD13),Summer 2013,06/01/2013,14.63
Nitrogen dioxide (NO2),Mean,ppb,Queens Village (CD13),Annual Average 2016,12/31/2015,16.21
Nitrogen dioxide (NO2),Mean,ppb,Coney Island (CD13),Summer 2021,06/01/2021,7.97
Nitrogen dioxide (NO2),Mean,ppb,Sheepshead Bay (CD15),Summer 2014,06/01/2014,12.07
Nitrogen dioxide (NO2),Mean,ppb,Queens Village (CD13),Winter 2013-14,12/01/2013,25.41
Nitrogen dioxide (NO2),Mean,ppb,Queens Village (CD13),Summer 2011,06/01/2011,15.36
Nitrogen dioxide (NO2),Mean,ppb,Queens Village (CD13),Winter 2015-16,12/01/2015,21.13
Nitrogen dioxide (NO2),Mean,ppb,Coney Island (CD13),Winter 2020-21,12/01/2020,21.02
Nitrogen dioxide (NO2),Mean,ppb,Coney Island (CD13),Summer 2015,06/01/2015,10.01
Nitrogen dioxide (NO2),Mean,ppb,Queens Village (CD13),Annual Average 2010,12/01/2009,19.14
Nitrogen dioxide (NO2),Mean,ppb,Queens Village (CD13),Summer 2019,06/01/2019,13.03
Nitrogen dioxide (NO2),Mean,ppb,Sheepshead Bay (CD15),Winter 2019-20,12/01/2019,22.52
Ozone (O3),Mean,ppb,Queens Village (CD13),Summer 2009,06/01/2009,27.75
Nitrogen dioxide (NO2),Mean,ppb,Queens Village (CD13),Summer 2009,06/01/2009,16.02
Nitrogen dioxide (NO2),Mean,ppb,Queens Village (CD13),Winter 2010-11,12/01/2010,25.68
Fine particles (PM 2.5),Mean,mcg/m3,Stuyvesant Town and Turtle Bay (CD6),Winter 2015-16,12/01/2015,10.55
Fine particles (PM 2.5),Mean,mcg/m3,Stuyvesant Town and Turtle Bay (CD6),Winter 2020-21,12/01/2020,7.99
Fine particles (PM 2.5),Mean,mcg/m3,Belmont and East Tremont (CD6),Summer 2010,06/01/2010,12.39
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Winter 2017-18,12/01/2017,8.61
Fine particles (PM 2.5),Mean,mcg/m3,Sunset Park,Winter 2013-14,12/01/2013,12.57
Fine particles (PM 2.5),Mean,mcg/m3,Sunset Park,Winter 2017-18,12/01/2017,9.25
Fine particles (PM 2.5),Mean,mcg/m3,Fordham - Bronx Pk,Annual Average 2019,01/01/2019,6.7
Fine particles (PM 2.5),Mean,mcg/m3,Fordham - Bronx Pk,Winter 2017-18,12/01/2017,8.22
Fine particles (PM 2.5),Mean,mcg/m3,Belmont and East Tremont (CD6),Summer 2016,06/01/2016,8.55
Fine particles (PM 2.5),Mean,mcg/m3,Riverdale and Fieldston (CD8),Summer 2010,06/01/2010,11.83
Nitrogen dioxide (NO2),Mean,ppb,East Harlem,Annual Average 2012,12/01/2011,25.32
Ozone (O3),Mean,ppb,Rego Park and Forest Hills (CD6),Summer 2010,06/01/2010,32.46
Ozone (O3),Mean,ppb,Rego Park and Forest Hills (CD6),Summer 2011,06/01/2011,32.23
Ozone (O3),Mean,ppb,Hillcrest and Fresh Meadows (CD8),Summer 2016,06/01/2016,32.98
Ozone (O3),Mean,ppb,Sunset Park,Summer 2009,06/01/2009,24.63
Ozone (O3),Mean,ppb,Stuyvesant Town and Turtle Bay (CD6),Summer 2016,06/01/2016,28.23
Fine particles (PM 2.5),Mean,mcg/m3,Hillcrest and Fresh Meadows (CD8),Summer 2016,06/01/2016,7.56
Fine particles (PM 2.5),Mean,mcg/m3,Sunset Park,Annual Average 2012,12/01/2011,9.59
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem,Annual Average 2013,12/01/2012,9.73
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side,Winter 2014-15,12/01/2014,11.05
Fine particles (PM 2.5),Mean,mcg/m3,Willowbrook,Annual Average 2013,12/01/2012,8.22
Fine particles (PM 2.5),Mean,mcg/m3,Willowbrook,Summer 2009,06/01/2009,10.73
Fine particles (PM 2.5),Mean,mcg/m3,Willowbrook,Winter 2010-11,12/01/2010,11.88
Fine particles (PM 2.5),Mean,mcg/m3,Willowbrook,Annual Average 2017,01/01/2017,7.05
Fine particles (PM 2.5),Mean,mcg/m3,Willowbrook,Winter 2014-15,12/01/2014,8.75
Fine particles (PM 2.5),Mean,mcg/m3,Flushing - Clearview,Annual Average 2012,12/01/2011,8.9
Fine particles (PM 2.5),Mean,mcg/m3,Willowbrook,Annual Average 2012,12/01/2011,8.52
Fine particles (PM 2.5),Mean,mcg/m3,Crotona -Tremont,Annual Average 2020,01/01/2020,6.28
Ozone (O3),Mean,ppb,Rego Park and Forest Hills (CD6),Summer 2016,06/01/2016,32.7
Ozone (O3),Mean,ppb,Ridgewood - Forest Hills,Summer 2009,06/01/2009,25.58
Ozone (O3),Mean,ppb,East Harlem,Summer 2009,06/01/2009,22.84
Nitrogen dioxide (NO2),Mean,ppb,Ridgewood - Forest Hills,Annual Average 2013,12/01/2012,20.3
Fine particles (PM 2.5),Mean,mcg/m3,Woodside and Sunnyside (CD2),Annual Average 2015,01/01/2015,10.31
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Summer 2014,06/01/2014,10.82
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Annual Average 2020,01/01/2020,8.54
Fine particles (PM 2.5),Mean,mcg/m3,Southeast Queens,Summer 2018,06/01/2018,8.05
Fine particles (PM 2.5),Mean,mcg/m3,High Bridge - Morrisania,Winter 2014-15,12/01/2014,10.55
Fine particles (PM 2.5),Mean,mcg/m3,Borough Park,Annual Average 2017,01/01/2017,7.27
Fine particles (PM 2.5),Mean,mcg/m3,Borough Park,Annual Average 2021,01/01/2021,6.43
Fine particles (PM 2.5),Mean,mcg/m3,Manhattan,Annual Average 2013,12/01/2012,10.73
Fine particles (PM 2.5),Mean,mcg/m3,Union Square - Lower East Side,Summer 2009,06/01/2009,12.26
Fine particles (PM 2.5),Mean,mcg/m3,Union Square - Lower East Side,Annual Average 2013,12/01/2012,10.15
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island - Sheepshead Bay,Winter 2014-15,12/01/2014,8.1
Fine particles (PM 2.5),Mean,mcg/m3,Rockaways,Summer 2009,06/01/2009,9.6
Fine particles (PM 2.5),Mean,mcg/m3,Rockaways,Winter 2014-15,12/01/2014,7.4
Fine particles (PM 2.5),Mean,mcg/m3,Southeast Queens,Annual Average 2013,12/01/2012,7.85
Fine particles (PM 2.5),Mean,mcg/m3,Woodside and Sunnyside (CD2),Winter 2017-18,12/01/2017,9.8
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Winter 2008-09,12/01/2008,15.21
Fine particles (PM 2.5),Mean,mcg/m3,Mott Haven and Melrose (CD1),Summer 2019,06/01/2019,8.86
Fine particles (PM 2.5),Mean,mcg/m3,St. George and Stapleton (CD1),Winter 2014-15,12/01/2014,8.72
Fine particles (PM 2.5),Mean,mcg/m3,St. George and Stapleton (CD1),Annual Average 2017,01/01/2017,7.03
Fine particles (PM 2.5),Mean,mcg/m3,St. George and Stapleton (CD1),Annual Average 2021,01/01/2021,6.34
Fine particles (PM 2.5),Mean,mcg/m3,Woodside and Sunnyside (CD2),Summer 2009,06/01/2009,12.12
Fine particles (PM 2.5),Mean,mcg/m3,Woodside and Sunnyside (CD2),Winter 2010-11,12/01/2010,13.98
Fine particles (PM 2.5),Mean,mcg/m3,Woodside and Sunnyside (CD2),Annual Average 2013,12/01/2012,10.05
Fine particles (PM 2.5),Mean,mcg/m3,Woodside and Sunnyside (CD2),Annual Average 2017,01/01/2017,8.93
Fine particles (PM 2.5),Mean,mcg/m3,South Beach and Willowbrook (CD2),Winter 2010-11,12/01/2010,11.65
Fine particles (PM 2.5),Mean,mcg/m3,South Beach and Willowbrook (CD2),Summer 2009,06/01/2009,10.56
Fine particles (PM 2.5),Mean,mcg/m3,South Beach and Willowbrook (CD2),Winter 2014-15,12/01/2014,8.51
Fine particles (PM 2.5),Mean,mcg/m3,St. George and Stapleton (CD1),Annual Average 2009,12/01/2008,9.99
Fine particles (PM 2.5),Mean,mcg/m3,St. George and Stapleton (CD1),Annual Average 2011,12/01/2010,9.58
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City and Astoria (CD1),Annual Average 2011,12/01/2010,10.38
Fine particles (PM 2.5),Mean,mcg/m3,Long Island City and Astoria (CD1),Winter 2018-19,12/01/2018,7.81
Fine particles (PM 2.5),Mean,mcg/m3,Jamaica,Winter 2014-15,12/01/2014,8.63
Fine particles (PM 2.5),Mean,mcg/m3,Jamaica,Annual Average 2021,01/01/2021,6.43
Fine particles (PM 2.5),Mean,mcg/m3,Lower East Side and Chinatown (CD3),Winter 2013-14,12/01/2013,13.39
Fine particles (PM 2.5),Mean,mcg/m3,Lower East Side and Chinatown (CD3),Winter 2008-09,12/01/2008,14.24
Fine particles (PM 2.5),Mean,mcg/m3,Lower East Side and Chinatown (CD3),Annual Average 2019,01/01/2019,8.67
Fine particles (PM 2.5),Mean,mcg/m3,Tottenville and Great Kills (CD3),Winter 2014-15,12/01/2014,8.06
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush (CD17),Winter 2010-11,12/01/2010,12.68
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush (CD17),Winter 2014-15,12/01/2014,8.98
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush (CD17),Annual Average 2021,01/01/2021,6.47
Fine particles (PM 2.5),Mean,mcg/m3,Tottenville and Great Kills (CD3),Annual Average 2017,01/01/2017,6.6
Fine particles (PM 2.5),Mean,mcg/m3,Tottenville and Great Kills (CD3),Annual Average 2021,01/01/2021,6.03
Fine particles (PM 2.5),Mean,mcg/m3,Jackson Heights (CD3),Annual Average 2021,01/01/2021,6.64
Fine particles (PM 2.5),Mean,mcg/m3,Elmhurst and Corona (CD4),Annual Average 2021,01/01/2021,6.71
Fine particles (PM 2.5),Mean,mcg/m3,Jackson Heights (CD3),Summer 2009,06/01/2009,10.37
Fine particles (PM 2.5),Mean,mcg/m3,Jackson Heights (CD3),Annual Average 2013,12/01/2012,8.43
Fine particles (PM 2.5),Mean,mcg/m3,Elmhurst and Corona (CD4),Annual Average 2013,12/01/2012,8.86
Fine particles (PM 2.5),Mean,mcg/m3,Elmhurst and Corona (CD4),Winter 2014-15,12/01/2014,9.46
Fine particles (PM 2.5),Mean,mcg/m3,Elmhurst and Corona (CD4),Annual Average 2017,01/01/2017,7.54
Fine particles (PM 2.5),Mean,mcg/m3,Jackson Heights (CD3),Annual Average 2017,01/01/2017,7.18
Fine particles (PM 2.5),Mean,mcg/m3,Jackson Heights (CD3),Annual Average 2015,01/01/2015,8.34
Fine particles (PM 2.5),Mean,mcg/m3,Elmhurst and Corona (CD4),Annual Average 2011,12/01/2010,10.3
Fine particles (PM 2.5),Mean,mcg/m3,Elmhurst and Corona (CD4),Annual Average 2009,12/01/2008,10.73
Fine particles (PM 2.5),Mean,mcg/m3,Elmhurst and Corona (CD4),Annual Average 2020,01/01/2020,6.46
Fine particles (PM 2.5),Mean,mcg/m3,Elmhurst and Corona (CD4),Winter 2018-19,12/01/2018,7.58
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush (CD17),Annual Average 2011,12/01/2010,10.23
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush (CD17),Annual Average 2009,12/01/2008,10.57
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush (CD17),Annual Average 2020,01/01/2020,5.97
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush (CD17),Winter 2018-19,12/01/2018,7.03
Fine particles (PM 2.5),Mean,mcg/m3,Flatlands and Canarsie (CD18),Annual Average 2009,12/01/2008,9.81
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant (CD3),Winter 2018-19,12/01/2018,7.2
Fine particles (PM 2.5),Mean,mcg/m3,Bushwick (CD4),Summer 2014,06/01/2014,9.03
Fine particles (PM 2.5),Mean,mcg/m3,Morrisania and Crotona (CD3),Summer 2011,06/01/2011,11.82
Fine particles (PM 2.5),Mean,mcg/m3,East New York and Starrett City (CD5),Summer 2014,06/01/2014,8.73
Fine particles (PM 2.5),Mean,mcg/m3,Ridgewood and Maspeth (CD5),Annual Average 2009,12/01/2008,10.7
Fine particles (PM 2.5),Mean,mcg/m3,Ridgewood and Maspeth (CD5),Annual Average 2011,12/01/2010,10.23
Fine particles (PM 2.5),Mean,mcg/m3,Fordham and University Heights (CD5),Winter 2020-21,12/01/2020,6.71
Fine particles (PM 2.5),Mean,mcg/m3,Midtown (CD5),Winter 2015-16,12/01/2015,11.48
Fine particles (PM 2.5),Mean,mcg/m3,Midtown (CD5),Winter 2020-21,12/01/2020,9.07
Fine particles (PM 2.5),Mean,mcg/m3,Fresh Meadows,Winter 2008-09,12/01/2008,12.76
Fine particles (PM 2.5),Mean,mcg/m3,Fresh Meadows,Winter 2013-14,12/01/2013,11.1
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Annual Average 2010,12/01/2009,10.49
Fine particles (PM 2.5),Mean,mcg/m3,Brownsville (CD16),Summer 2010,06/01/2010,12.04
Fine particles (PM 2.5),Mean,mcg/m3,Brownsville (CD16),Summer 2011,06/01/2011,11.65
Fine particles (PM 2.5),Mean,mcg/m3,East New York and Starrett City (CD5),Winter 2020-21,12/01/2020,6.77
Fine particles (PM 2.5),Mean,mcg/m3,Ridgewood and Maspeth (CD5),Summer 2010,06/01/2010,12.05
Fine particles (PM 2.5),Mean,mcg/m3,Ridgewood and Maspeth (CD5),Winter 2020-21,12/01/2020,7.22
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem - Morningside Heights,Winter 2010-11,12/01/2010,14.35
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem - Morningside Heights,Annual Average 2021,01/01/2021,6.78
Fine particles (PM 2.5),Mean,mcg/m3,Fresh Meadows,Winter 2014-15,12/01/2014,8.81
Fine particles (PM 2.5),Mean,mcg/m3,Fresh Meadows,Annual Average 2021,01/01/2021,6.27
Fine particles (PM 2.5),Mean,mcg/m3,Northeast Bronx,Annual Average 2012,12/01/2011,9.11
Fine particles (PM 2.5),Mean,mcg/m3,Fresh Meadows,Annual Average 2009,12/01/2008,10
Ozone (O3),Mean,ppb,Ridgewood and Maspeth (CD5),Summer 2010,06/01/2010,33.67
Ozone (O3),Mean,ppb,Ridgewood and Maspeth (CD5),Summer 2011,06/01/2011,33.27
Ozone (O3),Mean,ppb,Ridgewood and Maspeth (CD5),Summer 2016,06/01/2016,33.76
Ozone (O3),Mean,ppb,Ridgewood and Maspeth (CD5),Summer 2017,06/01/2017,30.29
Nitrogen dioxide (NO2),Mean,ppb,Fresh Meadows,Winter 2014-15,12/01/2014,23.98
Nitrogen dioxide (NO2),Mean,ppb,Fresh Meadows,Annual Average 2017,01/01/2017,18.11
Nitrogen dioxide (NO2),Mean,ppb,Fresh Meadows,Annual Average 2021,01/01/2021,14.9
Nitrogen dioxide (NO2),Mean,ppb,Fresh Meadows,Summer 2011,06/01/2011,17.57
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side (CD8),Summer 2019,06/01/2019,9.17
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem (CD10),Winter 2019-20,12/01/2019,7.54
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights and Inwood (CD12),Summer 2019,06/01/2019,8.21
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights and Inwood (CD12),Winter 2019-20,12/01/2019,7.33
Fine particles (PM 2.5),Mean,mcg/m3,South Ozone Park and Howard Beach (CD10),Summer 2009,06/01/2009,9.98
Fine particles (PM 2.5),Mean,mcg/m3,South Ozone Park and Howard Beach (CD10),Annual Average 2013,12/01/2012,7.99
Fine particles (PM 2.5),Mean,mcg/m3,South Ozone Park and Howard Beach (CD10),Winter 2010-11,12/01/2010,11.47
Fine particles (PM 2.5),Mean,mcg/m3,South Ozone Park and Howard Beach (CD10),Winter 2014-15,12/01/2014,8.3
Fine particles (PM 2.5),Mean,mcg/m3,South Ozone Park and Howard Beach (CD10),Annual Average 2017,01/01/2017,6.79
Fine particles (PM 2.5),Mean,mcg/m3,South Ozone Park and Howard Beach (CD10),Annual Average 2021,01/01/2021,6.19
Fine particles (PM 2.5),Mean,mcg/m3,Jamaica and Hollis (CD12),Summer 2009,06/01/2009,10.12
Fine particles (PM 2.5),Mean,mcg/m3,Jamaica and Hollis (CD12),Winter 2010-11,12/01/2010,11.82
Fine particles (PM 2.5),Mean,mcg/m3,Jamaica and Hollis (CD12),Winter 2014-15,12/01/2014,8.6
Fine particles (PM 2.5),Mean,mcg/m3,Borough Park (CD12),Annual Average 2020,01/01/2020,5.99
Fine particles (PM 2.5),Mean,mcg/m3,Throgs Neck and Co-op City (CD10),Winter 2018-19,12/01/2018,7.3
Fine particles (PM 2.5),Mean,mcg/m3,Throgs Neck and Co-op City (CD10),Annual Average 2020,01/01/2020,6.07
Fine particles (PM 2.5),Mean,mcg/m3,Williamsbridge and Baychester (CD12),Annual Average 2011,12/01/2010,10.41
Fine particles (PM 2.5),Mean,mcg/m3,Williamsbridge and Baychester (CD12),Annual Average 2009,12/01/2008,10.64
Fine particles (PM 2.5),Mean,mcg/m3,Williamsbridge and Baychester (CD12),Summer 2014,06/01/2014,8.64
Fine particles (PM 2.5),Mean,mcg/m3,Williamsbridge and Baychester (CD12),Annual Average 2020,01/01/2020,5.92
Fine particles (PM 2.5),Mean,mcg/m3,South Ozone Park and Howard Beach (CD10),Summer 2014,06/01/2014,7.91
Fine particles (PM 2.5),Mean,mcg/m3,Jamaica and Hollis (CD12),Summer 2014,06/01/2014,8.11
Fine particles (PM 2.5),Mean,mcg/m3,Jamaica and Hollis (CD12),Annual Average 2009,12/01/2008,9.92
Fine particles (PM 2.5),Mean,mcg/m3,Jamaica and Hollis (CD12),Annual Average 2011,12/01/2010,9.54
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem (CD10),Winter 2015-16,12/01/2015,8.35
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem (CD10),Winter 2020-21,12/01/2020,6.72
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Winter 2008-09,12/01/2008,14.25
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Annual Average 2019,01/01/2019,8.56
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Annual Average 2010,12/01/2009,10.57
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Winter 2019-20,12/01/2019,8.59
Nitrogen dioxide (NO2),Mean,ppb,Ridgewood - Forest Hills,Annual Average 2017,01/01/2017,18.65
Nitrogen dioxide (NO2),Mean,ppb,Willowbrook,Winter 2010-11,12/01/2010,23.98
Nitrogen dioxide (NO2),Mean,ppb,Willowbrook,Winter 2014-15,12/01/2014,19.93
Nitrogen dioxide (NO2),Mean,ppb,Willowbrook,Annual Average 2013,12/01/2012,14.69
Nitrogen dioxide (NO2),Mean,ppb,Willowbrook,Summer 2009,06/01/2009,14
Nitrogen dioxide (NO2),Mean,ppb,Willowbrook,Annual Average 2017,01/01/2017,13.86
Nitrogen dioxide (NO2),Mean,ppb,Ridgewood - Forest Hills,Annual Average 2021,01/01/2021,16.04
Nitrogen dioxide (NO2),Mean,ppb,Bedford Stuyvesant - Crown Heights,Summer 2010,06/01/2010,20.85
Nitrogen dioxide (NO2),Mean,ppb,Sunset Park,Summer 2011,06/01/2011,19.22
Nitrogen dioxide (NO2),Mean,ppb,Sunset Park,Summer 2016,06/01/2016,15.07
Nitrogen dioxide (NO2),Mean,ppb,Crotona -Tremont,Summer 2010,06/01/2010,22.54
Nitrogen dioxide (NO2),Mean,ppb,Flushing - Clearview,Summer 2010,06/01/2010,17.83
Nitrogen dioxide (NO2),Mean,ppb,Flushing - Clearview,Summer 2016,06/01/2016,14.08
Nitrogen dioxide (NO2),Mean,ppb,East Harlem,Summer 2010,06/01/2010,24.41
Nitrogen dioxide (NO2),Mean,ppb,East Harlem,Winter 2015-16,12/01/2015,25.95
Nitrogen dioxide (NO2),Mean,ppb,East Harlem,Summer 2016,06/01/2016,17.82
Ozone (O3),Mean,ppb,Bedford Stuyvesant - Crown Heights,Summer 2017,06/01/2017,29.39
Ozone (O3),Mean,ppb,Bedford Stuyvesant - Crown Heights,Summer 2018,06/01/2018,30.2
Ozone (O3),Mean,ppb,Fordham - Bronx Pk,2-Year Summer Average 2009-2010,06/01/2009,27.48
Ozone (O3),Mean,ppb,Crotona -Tremont,Summer 2017,06/01/2017,27.8
Ozone (O3),Mean,ppb,Ridgewood - Forest Hills,Summer 2017,06/01/2017,30.06
